feature_name,importance_mean,importance_std,feature_group
syn_pronoun_noun_ratio,0.012990320937340849,0.002564905247257704,syn
syn_pronoun_ratio,0.009871511858266891,0.002864071734534132,syn
graph_self_loop_ratio,0.008855493292579442,0.002425384655322306,graph
lex_std_token_length,0.006752702779192909,0.0036865638081425545,lex
syn_adj_ratio,0.006152714099734035,0.0010300059521129838,syn
syn_mean_dependency_length,0.00559800758476261,0.004085745065707953,syn
sx_mean_log_lemma_freq,0.0053517858153620205,0.0027597432612981765,sx
syn_advmod_ratio,0.005266881756948072,0.0013245033112582794,syn
syn_interjection_ratio,0.0047433067300617585,0.002985643833286033,syn
disc_repeated_trigram_ratio,0.004027282504103713,0.00326036743369687,disc
sx_std_log_lemma_freq,0.0038263428991906156,0.006240641458402408,sx
sx_modifier_density,0.003557480047546324,0.0030876451648873637,sx
syn_adv_ratio,0.003557480047546324,0.0025890958622240942,syn
syn_aux_verb_ratio,0.0035037074772174214,0.0021707082252959754,syn
pause_filled_per_100_words,0.003365030848474593,0.0022005170849299285,pause
lex_lemma_type_token_ratio,0.0032801267900606224,0.0008110893188024082,lex
lex_hapax_ratio,0.0032801267900606224,0.0016884170574810544,lex
syn_part_ratio,0.0031414501613177713,0.003738007708706644,syn
syn_determiner_ratio,0.0030650365087451447,0.002676305572743076,syn
sx_dep_entropy,0.002980132450331152,0.0016221786376047756,sx
lex_function_word_ratio,0.00298013245033113,0.0006622516556291647,lex
graph_average_degree,0.002949000962246062,0.0012389593995940325,graph
disc_repeated_unigram_ratio,0.00294900096224604,0.0006622516556291647,disc
lex_type_token_ratio,0.00294900096224604,0.0006622516556291647,lex
lex_repetition_rate,0.00294900096224604,0.0006622516556291647,lex
disc_mean_pairwise_utt_similarity,0.002895228391917204,0.0023057457947873775,disc
sx_verbal_density,0.002841455821588279,0.001972573836857487,sx
sx_clause_per_100_tokens,0.002841455821588279,0.001972573836857487,sx
lex_brunet,0.002810324333503189,0.004395707590353865,lex
sx_sentence_length_q75,0.0026490066225165476,0.0008110893188024082,sx
syn_content_function_ratio,0.0025103299937736744,0.0017094017094017478,syn
sx_adjacent_similarity_max,0.002371653365030868,0.00246295927295539,sx
syn_obl_ratio,0.0023178807947019874,0.0013245033112582905,syn
syn_nsubj_ratio,0.0023178807947019653,0.0013245033112583293,syn
len_token_count,0.0022329767362880395,0.0027597432612981466,len
syn_std_dependency_length,0.002179204165959159,0.003169561990468938,syn
syn_noun_verb_ratio,0.002179204165959159,0.0029916015899458673,syn
disc_adjacent_utterance_similarity_std,0.002179204165959159,0.004358454275430666,disc
syn_determiner_noun_ratio,0.002179204165959159,0.0029916015899458673,syn
lex_mattr_20,0.0021792041659591367,0.0022412277113317233,lex
lex_mean_token_length,0.0020405275372163078,0.0019208343107502482,lex
sx_upos_entropy,0.001986754966887427,0.0019307787731276118,sx
syn_sconj_ratio,0.001986754966887427,0.0019307787731275736,syn
sx_low_similarity_frac_03,0.001986754966887383,0.0006622516556291647,sx
sx_sentence_length_cv,0.0018480783381445542,0.0013718013409021912,sx
syn_max_dependency_length,0.0018480783381445542,0.0021707082252959376,syn
syn_adp_ratio,0.0017943057678157404,0.0037602093721465445,syn
graph_density,0.0016244976509877773,0.005516015704448006,graph
len_syllable_count,0.001570725080658897,0.0021154007027370304,len
sx_content_word_ratio_lexicon,0.0015169525103299942,0.0015645657464594858,sx
syn_amod_ratio,0.0015169525103299942,0.0015645657464594858,syn
sx_function_word_ratio_lexicon,0.0015169525103299942,0.0015645657464594858,sx
sx_very_rare_lemma_ratio,0.0012084677647592247,0.004234988938943629,sx
sx_pp_like_ratio,0.001185826682515434,0.002592524411133098,sx
syn_num_ratio,0.0010782815418577617,0.005324088521489007,syn
syn_utterance_count,0.0010471500537726052,0.0021154007027370356,syn
len_utterance_count,0.0010471500537726052,0.0021154007027370356,len
sx_dep_length_q50,0.0009933774834437025,0.0013245033112582794,sx
len_type_count,0.0009084734250297766,0.0025643649473263168,len
graph_node_count,0.0009084734250297766,0.0025643649473263168,graph
len_speech_duration,0.0008547008547008739,0.0017094017094017478,len
syn_mean_tree_depth,0.0008009282843720155,0.0050924948100189915,syn
syn_cconj_ratio,0.0006622516556291424,0.0013245033112582849,syn
graph_edge_count,0.0005773475972151943,0.0019208343107501966,graph
syn_verb_ratio,0.00046980245655745543,0.0036591077230707873,syn
pause_speech_rate_words_per_second,0.0003311258278145601,0.0006622516556291203,pause
pause_articulation_rate_words_per_speaking_second,0.0003311258278145601,0.0006622516556291203,pause
sx_tree_depth_std,0.0003311258278145601,0.0006622516556291203,sx
len_syllables_per_second,0.0003311258278145601,0.0006622516556291203,len
pause_short_count,0.0003311258278145601,0.0006622516556291202,pause
pause_pause_to_word_ratio,0.0003311258278145601,0.0006622516556291203,pause
len_tokens_per_second,0.0003311258278145601,0.0006622516556291203,len
pause_filled_count,0.0003311258278145601,0.0006622516556291203,pause
syn_clause_density,0.00013867662874287313,0.004397709684041939,syn
sx_dep_length_q75,0.00013867662874285093,0.0008450880622672515,sx
sx_low_similarity_frac_05,2.2204460492503132e-17,0.0023603905118128893,sx
par_spectral_flatness_std,0.0,0.0,par
ac_egemaps_f0semitonefrom27_5hz_sma3nz_pctlrange0_2,0.0,0.0,ac
disc_immediate_repetition_count,0.0,0.0010471118080027449,disc
sx_adjacent_similarity_min,0.0,0.0,sx
ac_egemaps_loudness_sma3_percentile20_0,0.0,0.0,ac
sx_subject_object_balance,0.0,0.001480839720198494,sx
sx_coordination_density,0.0,0.0010471118080027449,sx
syn_aux_ratio,0.0,0.0010471118080027449,syn
ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevfallingslope,0.0,0.0,ac
pause_long_count,-0.0001924491990717314,0.002170708225295896,pause
len_mean_utterance_length,-0.00022358068715677692,0.002592524411133098,len
len_tokens_per_utterance,-0.00022358068715677692,0.002592524411133098,len
syn_mean_utterance_length_words,-0.00022358068715677692,0.002592524411133098,syn
len_std_utterance_length,-0.0002773532574856574,0.0026552129504405124,len
sx_tree_depth_q75,-0.0003311258278145601,0.001238959399593985,sx
sx_vp_like_ratio,-0.0003311258278145601,0.0006622516556291202,sx
sx_rare_lemma_ratio,-0.00036225731589958345,0.0006622516556291203,sx
syn_max_tree_depth,-0.0005235750268862471,0.005083469736615751,syn
sx_sentence_length_q25,-0.0006396105733853741,0.004154474718262011,sx
syn_subordination_ratio,-0.0007160242259579786,0.0044349547297557095,syn
sx_sentence_length_q50,-0.0015480839984150397,0.0015115572104808918,sx
syn_obj_ratio,-0.0015707250806588746,0.002115400702737002,syn
syn_propn_ratio,-0.0022329767362879948,0.002425384655322272,syn
lex_honore,-0.0028103243335031447,0.00038489839814337406,lex
