feature_name,permutation_importance_mean,permutation_importance_std,rank_metric,is_missingness_indicator
disc_immediate_repetition_count,0.003999999999999971,0.0006315789473684163,0.003999999999999971,False
pause_filled_per_100_words,0.003789473684210498,0.0015754346891679637,0.003789473684210498,False
syn_mean_tree_depth,0.002947368421052621,0.0034206477493203967,0.002947368421052621,False
syn_obj_ratio,0.0029473684210526096,0.001684210526315777,0.0029473684210526096,False
graph_average_degree,0.0027368421052631374,0.001894736842105249,0.0027368421052631374,False
syn_max_tree_depth,0.0025263157894736656,0.0020627282044489766,0.0025263157894736656,False
graph_density,0.0023157894736841934,0.0017487629185090553,0.0023157894736841934,False
syn_sconj_ratio,0.0023157894736841934,0.002736842105263138,0.0023157894736841934,False
syn_noun_verb_ratio,0.002105263157894721,0.0013314853305972025,0.002105263157894721,False
ac_egemaps_mfcc3v_sma3nz_stddevnorm,0.002105263157894721,0.0,0.002105263157894721,False
pause_filled_count,0.002105263157894721,0.002306200242126998,0.002105263157894721,False
pause_medium_count,0.002105263157894721,0.0009415023063156939,0.002105263157894721,False
disc_repeated_trigram_ratio,0.002105263157894721,0.002105263157894721,0.002105263157894721,False
syn_determiner_noun_ratio,0.001894736842105249,0.0023911193034948344,0.001894736842105249,False
syn_content_function_ratio,0.001894736842105249,0.0011337189067651503,0.001894736842105249,False
syn_mean_dependency_length,0.001894736842105249,0.0017487629185090553,0.001894736842105249,False
syn_part_ratio,0.001894736842105249,0.0011337189067651503,0.001894736842105249,False
syn_nsubj_ratio,0.001894736842105249,0.0006315789473684164,0.001894736842105249,False
len_token_count,0.001684210526315777,0.0020627282044489766,0.001684210526315777,False
syn_utterance_count,0.001684210526315777,0.002792947191878211,0.001684210526315777,False
lex_content_word_ratio,0.001684210526315777,0.0012631578947368328,0.001684210526315777,False
lex_honore,0.001684210526315777,0.002792947191878211,0.001684210526315777,False
syn_subordination_ratio,0.001684210526315777,0.0020627282044489766,0.001684210526315777,False
len_type_count,0.001684210526315777,0.0018353258709644805,0.001684210526315777,False
syn_adv_ratio,0.001684210526315777,0.0015754346891679637,0.001684210526315777,False
disc_adjacent_utterance_similarity_mean,0.0014736842105263048,0.0009647527778854329,0.0014736842105263048,False
len_syllable_count,0.0014736842105263048,0.0016442630896645466,0.0014736842105263048,False
syn_noun_ratio,0.0014736842105263048,0.001348026155249011,0.0014736842105263048,False
len_utterance_count,0.0014736842105263048,0.0021157632886570138,0.0014736842105263048,False
syn_adp_ratio,0.0012631578947368328,0.0021469555846706304,0.0012631578947368328,False
syn_obl_ratio,0.0012631578947368328,0.0010313641022244883,0.0012631578947368328,False
syn_clause_density,0.0010526315789473606,0.0021572527928335836,0.0010526315789473606,False
syn_propn_ratio,0.0010526315789473606,0.0023537557657892345,0.0010526315789473606,False
syn_num_ratio,0.0008421052631578885,0.002696052310498022,0.0008421052631578885,False
syn_pronoun_ratio,0.0008421052631578885,0.0010313641022244883,0.0008421052631578885,False
syn_interjection_ratio,0.0008421052631578885,0.0019295055557708655,0.0008421052631578885,False
lex_repetition_rate,0.0008421052631578885,0.0019295055557708657,0.0008421052631578885,False
disc_semantic_drift,0.0008421052631578885,0.0026960523104980214,0.0008421052631578885,False
disc_adjacent_utterance_similarity_std,0.0006315789473684164,0.0016442630896645464,0.0006315789473684164,False
syn_aux_ratio,0.0006315789473684164,0.0013480261552490107,0.0006315789473684164,False
pause_pause_to_word_ratio,0.00042105263157894425,0.0008421052631578885,0.00042105263157894425,False
ac_egemaps_logrelf0_h1_h2_sma3nz_amean,0.00042105263157894425,0.0008421052631578885,0.00042105263157894425,False
lex_function_word_ratio,0.00042105263157894425,0.0015754346891679635,0.00042105263157894425,False
syn_aux_verb_ratio,0.00042105263157894425,0.0020627282044489766,0.00042105263157894425,False
ac_egemaps_f1amplitudelogrelf0_sma3nz_amean,0.00042105263157894425,0.0008421052631578885,0.00042105263157894425,False
syn_advmod_ratio,0.00042105263157894425,0.0018353258709644805,0.00042105263157894425,False
ac_duration,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevrisingslope,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_alpharatiov_sma3nz_stddevnorm,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_mfcc3_sma3_amean,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_slopev0_500_sma3nz_stddevnorm,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_mfcc_1_std,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_f0_mean,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_f2amplitudelogrelf0_sma3nz_amean,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_f1bandwidth_sma3nz_stddevnorm,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_logrelf0_h1_a3_sma3nz_amean,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_f1amplitudelogrelf0_sma3nz_stddevnorm,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_loudness_sma3_pctlrange0_2,0.00021052631578947212,0.0011337189067651503,0.00021052631578947212,False
ac_egemaps_mfcc1_sma3_amean,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_loudness_sma3_percentile80_0,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_loudness_sma3_meanfallingslope,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_loudness_sma3_percentile20_0,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_mfcc_3_mean,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
graph_self_loop_ratio,0.00021052631578947212,0.0011337189067651503,0.00021052631578947212,False
ac_mfcc_3_std,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
syn_verb_ratio,0.00021052631578947212,0.0017487629185090553,0.00021052631578947212,False
pause_total_duration,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
pause_speech_rate_words_per_second,0.00021052631578947212,0.001473684210526305,0.00021052631578947212,False
ac_egemaps_stddevvoicedsegmentlengthsec,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_shimmerlocaldb_sma3nz_amean,0.00021052631578947212,0.0006315789473684164,0.00021052631578947212,False
ac_egemaps_mfcc4_sma3_amean,0.0,0.0,0.0,False
ac_egemaps_slopev0_500_sma3nz_amean,0.0,0.0009415023063156939,0.0,False
ac_egemaps_mfcc3_sma3_stddevnorm,0.0,0.0009415023063156939,0.0,False
ac_mfcc_5_std,0.0,0.0,0.0,False
len_syllables_per_second,0.0,0.0013314853305972025,0.0,False
ac_mfcc_4_std,0.0,0.0,0.0,False
ac_mfcc_5_mean,0.0,0.0009415023063156939,0.0,False
ac_zcr_mean,0.0,0.0009415023063156939,0.0,False
ac_zcr_std,0.0,0.0,0.0,False
ac_egemaps_f3bandwidth_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f3frequency_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_alpharatiouv_sma3nz_amean,0.0,0.0009415023063156939,0.0,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile20_0,0.0,0.0,0.0,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile50_0,0.0,0.0009415023063156939,0.0,False
ac_egemaps_slopeuv0_500_sma3nz_amean,0.0,0.0009415023063156939,0.0,False
syn_amod_ratio,0.0,0.0016307298299820582,0.0,False
syn_pronoun_noun_ratio,0.0,0.0013314853305972025,0.0,False
pause_median_duration,0.0,0.0009415023063156939,0.0,False
pause_long_ratio,0.0,0.0009415023063156939,0.0,False
ac_f0_std,0.0,0.0,0.0,False
ac_egemaps_hammarbergindexv_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_meanunvoicedsegmentlength,0.0,0.0,0.0,False
ac_egemaps_hammarbergindexv_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_mfcc2v_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_mfcc1v_sma3nz_amean,0.0,0.0009415023063156939,0.0,False
ac_egemaps_mfcc2v_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_mfcc2_sma3_amean,0.0,0.0,0.0,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_stddevfallingslope,0.0,0.0,0.0,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile80_0,0.0,0.0009415023063156939,0.0,False
ac_egemaps_f1frequency_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f1bandwidth_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f2bandwidth_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f3bandwidth_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_f3frequency_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_hammarbergindexuv_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_loudness_sma3_amean,0.0,0.0,0.0,False
ac_egemaps_jitterlocal_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_hnrdbacf_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_hnrdbacf_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_loudness_sma3_stddevrisingslope,0.0,0.0,0.0,False
ac_egemaps_f2frequency_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_spectralflux_sma3_stddevnorm,0.0,0.0,0.0,False
ac_mfcc_4_mean,0.0,0.0,0.0,False
disc_local_coherence,0.0,0.0021052631578947216,0.0,False
ac_egemaps_slopev500_1500_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_spectralflux_sma3_amean,0.0,0.0,0.0,False
ac_egemaps_spectralfluxv_sma3nz_amean,0.0,0.0009415023063156939,0.0,False
ac_egemaps_voicedsegmentspersec,0.0,0.0,0.0,False
ac_egemaps_f2frequency_sma3nz_stddevnorm,-0.00021052631578947212,0.0006315789473684163,-0.00021052631578947212,False
ac_egemaps_alpharatiov_sma3nz_amean,-0.00021052631578947212,0.0011337189067651503,-0.00021052631578947212,False
ac_egemaps_f2bandwidth_sma3nz_stddevnorm,-0.00021052631578947212,0.0006315789473684164,-0.00021052631578947212,False
ac_egemaps_loudness_sma3_percentile50_0,-0.00021052631578947212,0.0011337189067651503,-0.00021052631578947212,False
ac_egemaps_f3amplitudelogrelf0_sma3nz_stddevnorm,-0.00021052631578947212,0.0006315789473684164,-0.00021052631578947212,False
ac_egemaps_f3amplitudelogrelf0_sma3nz_amean,-0.00021052631578947212,0.0011337189067651503,-0.00021052631578947212,False
ac_egemaps_f1frequency_sma3nz_stddevnorm,-0.00021052631578947212,0.0011337189067651503,-0.00021052631578947212,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_amean,-0.00021052631578947212,0.0006315789473684163,-0.00021052631578947212,False
ac_egemaps_equivalentsoundlevel_dbp,-0.00021052631578947212,0.0011337189067651503,-0.00021052631578947212,False
ac_egemaps_loudnesspeakspersec,-0.00021052631578947212,0.0011337189067651503,-0.00021052631578947212,False
ac_egemaps_loudness_sma3_stddevnorm,-0.00021052631578947212,0.0006315789473684163,-0.00021052631578947212,False
